STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FOREST_FIRE,Forest_fire,AREA,Area,CWT,Province,UNIT,Unit measure,FREQ,Frequecny,TIME_PERIOD,OBS_VALUE
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,30,Nakhon Ratchasima,RAI,Rai,A,Annual,2554,1117
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,30,Nakhon Ratchasima,RAI,Rai,A,Annual,2555,411
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,30,Nakhon Ratchasima,RAI,Rai,A,Annual,2556,1020
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,30,Nakhon Ratchasima,RAI,Rai,A,Annual,2557,716
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,30,Nakhon Ratchasima,RAI,Rai,A,Annual,2558,532
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,30,Nakhon Ratchasima,RAI,Rai,A,Annual,2559,2566
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,30,Nakhon Ratchasima,RAI,Rai,A,Annual,2560,515
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,30,Nakhon Ratchasima,RAI,Rai,A,Annual,2561,184
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,30,Nakhon Ratchasima,RAI,Rai,A,Annual,2562,468
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,30,Nakhon Ratchasima,RAI,Rai,A,Annual,2563,3008
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,30,Nakhon Ratchasima,RAI,Rai,A,Annual,2564,113
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,30,Nakhon Ratchasima,RAI,Rai,A,Annual,2565,1109
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,30,Nakhon Ratchasima,RAI,Rai,A,Annual,2566,1987
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,44,Maha Sarakham,RAI,Rai,A,Annual,2542,178
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,44,Maha Sarakham,RAI,Rai,A,Annual,2543,371
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,44,Maha Sarakham,RAI,Rai,A,Annual,2544,315
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,44,Maha Sarakham,RAI,Rai,A,Annual,2545,394
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,44,Maha Sarakham,RAI,Rai,A,Annual,2546,315
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,44,Maha Sarakham,RAI,Rai,A,Annual,2547,575
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,44,Maha Sarakham,RAI,Rai,A,Annual,2548,1071
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,44,Maha Sarakham,RAI,Rai,A,Annual,2549,193
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,44,Maha Sarakham,RAI,Rai,A,Annual,2550,154
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,44,Maha Sarakham,RAI,Rai,A,Annual,2551,93
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,44,Maha Sarakham,RAI,Rai,A,Annual,2552,67
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,44,Maha Sarakham,RAI,Rai,A,Annual,2553,118
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,44,Maha Sarakham,RAI,Rai,A,Annual,2554,49
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,44,Maha Sarakham,RAI,Rai,A,Annual,2555,34
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,44,Maha Sarakham,RAI,Rai,A,Annual,2556,38
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,44,Maha Sarakham,RAI,Rai,A,Annual,2557,16
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,44,Maha Sarakham,RAI,Rai,A,Annual,2558,41
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,44,Maha Sarakham,RAI,Rai,A,Annual,2559,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,44,Maha Sarakham,RAI,Rai,A,Annual,2560,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,44,Maha Sarakham,RAI,Rai,A,Annual,2561,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,44,Maha Sarakham,RAI,Rai,A,Annual,2562,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,44,Maha Sarakham,RAI,Rai,A,Annual,2563,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,44,Maha Sarakham,RAI,Rai,A,Annual,2564,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,44,Maha Sarakham,RAI,Rai,A,Annual,2565,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,44,Maha Sarakham,RAI,Rai,A,Annual,2566,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH2,Central,77,Prachuap Khiri Khan,TS,Times,A,Annual,2542,49
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH2,Central,77,Prachuap Khiri Khan,TS,Times,A,Annual,2543,32
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH2,Central,77,Prachuap Khiri Khan,TS,Times,A,Annual,2544,9
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH2,Central,77,Prachuap Khiri Khan,TS,Times,A,Annual,2545,164
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH2,Central,77,Prachuap Khiri Khan,TS,Times,A,Annual,2546,61
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH2,Central,77,Prachuap Khiri Khan,TS,Times,A,Annual,2547,129
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH2,Central,77,Prachuap Khiri Khan,TS,Times,A,Annual,2548,211
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH2,Central,77,Prachuap Khiri Khan,TS,Times,A,Annual,2549,28
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH2,Central,77,Prachuap Khiri Khan,TS,Times,A,Annual,2550,173
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH2,Central,77,Prachuap Khiri Khan,TS,Times,A,Annual,2551,104
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH2,Central,77,Prachuap Khiri Khan,TS,Times,A,Annual,2552,106
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH2,Central,77,Prachuap Khiri Khan,TS,Times,A,Annual,2553,91
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH2,Central,77,Prachuap Khiri Khan,TS,Times,A,Annual,2554,108
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH2,Central,77,Prachuap Khiri Khan,TS,Times,A,Annual,2555,73
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH2,Central,77,Prachuap Khiri Khan,TS,Times,A,Annual,2556,24
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH2,Central,77,Prachuap Khiri Khan,TS,Times,A,Annual,2557,71
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH2,Central,77,Prachuap Khiri Khan,TS,Times,A,Annual,2558,59
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH2,Central,77,Prachuap Khiri Khan,TS,Times,A,Annual,2559,59
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH2,Central,77,Prachuap Khiri Khan,TS,Times,A,Annual,2560,4
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH2,Central,77,Prachuap Khiri Khan,TS,Times,A,Annual,2561,4
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH2,Central,77,Prachuap Khiri Khan,TS,Times,A,Annual,2562,43
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH2,Central,77,Prachuap Khiri Khan,TS,Times,A,Annual,2563,64
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH2,Central,77,Prachuap Khiri Khan,TS,Times,A,Annual,2564,21
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH2,Central,77,Prachuap Khiri Khan,TS,Times,A,Annual,2565,6
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH2,Central,77,Prachuap Khiri Khan,TS,Times,A,Annual,2566,70
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,54,Phrae,RAI,Rai,A,Annual,2542,1714
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,54,Phrae,RAI,Rai,A,Annual,2543,1240.2
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,54,Phrae,RAI,Rai,A,Annual,2544,2524.5
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,54,Phrae,RAI,Rai,A,Annual,2545,1893
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,54,Phrae,RAI,Rai,A,Annual,2546,1837
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,54,Phrae,RAI,Rai,A,Annual,2547,1796
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,54,Phrae,RAI,Rai,A,Annual,2548,1292
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,54,Phrae,RAI,Rai,A,Annual,2549,847.5
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,54,Phrae,RAI,Rai,A,Annual,2550,824
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,54,Phrae,RAI,Rai,A,Annual,2551,560
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,54,Phrae,RAI,Rai,A,Annual,2552,591
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,54,Phrae,RAI,Rai,A,Annual,2553,686
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,54,Phrae,RAI,Rai,A,Annual,2554,227
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,54,Phrae,RAI,Rai,A,Annual,2555,1470
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,54,Phrae,RAI,Rai,A,Annual,2556,1010.5
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,54,Phrae,RAI,Rai,A,Annual,2557,927
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,54,Phrae,RAI,Rai,A,Annual,2558,1004
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,54,Phrae,RAI,Rai,A,Annual,2559,2201
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,54,Phrae,RAI,Rai,A,Annual,2560,726
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,54,Phrae,RAI,Rai,A,Annual,2561,525
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,54,Phrae,RAI,Rai,A,Annual,2562,2446
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,54,Phrae,RAI,Rai,A,Annual,2563,6510
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,54,Phrae,RAI,Rai,A,Annual,2564,2701
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,54,Phrae,RAI,Rai,A,Annual,2565,1118
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,54,Phrae,RAI,Rai,A,Annual,2566,732
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH4,Northeastern,37,Amnat Charoen,TS,Times,A,Annual,2542,38
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH4,Northeastern,37,Amnat Charoen,TS,Times,A,Annual,2543,25
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH4,Northeastern,37,Amnat Charoen,TS,Times,A,Annual,2544,28
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH4,Northeastern,37,Amnat Charoen,TS,Times,A,Annual,2545,24
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH4,Northeastern,37,Amnat Charoen,TS,Times,A,Annual,2546,22
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH4,Northeastern,37,Amnat Charoen,TS,Times,A,Annual,2547,42
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH4,Northeastern,37,Amnat Charoen,TS,Times,A,Annual,2548,38
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH4,Northeastern,37,Amnat Charoen,TS,Times,A,Annual,2549,25
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH4,Northeastern,37,Amnat Charoen,TS,Times,A,Annual,2550,27
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH4,Northeastern,37,Amnat Charoen,TS,Times,A,Annual,2551,31
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH4,Northeastern,37,Amnat Charoen,TS,Times,A,Annual,2552,14
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH4,Northeastern,37,Amnat Charoen,TS,Times,A,Annual,2553,29
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH4,Northeastern,37,Amnat Charoen,TS,Times,A,Annual,2554,14
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH4,Northeastern,37,Amnat Charoen,TS,Times,A,Annual,2555,3
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH4,Northeastern,37,Amnat Charoen,TS,Times,A,Annual,2556,19
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH4,Northeastern,37,Amnat Charoen,TS,Times,A,Annual,2557,10
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH4,Northeastern,37,Amnat Charoen,TS,Times,A,Annual,2558,26
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH4,Northeastern,37,Amnat Charoen,TS,Times,A,Annual,2559,33
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH4,Northeastern,37,Amnat Charoen,TS,Times,A,Annual,2560,14
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH4,Northeastern,37,Amnat Charoen,TS,Times,A,Annual,2561,12
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH4,Northeastern,37,Amnat Charoen,TS,Times,A,Annual,2562,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH4,Northeastern,37,Amnat Charoen,TS,Times,A,Annual,2563,37
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH4,Northeastern,37,Amnat Charoen,TS,Times,A,Annual,2564,18
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH4,Northeastern,37,Amnat Charoen,TS,Times,A,Annual,2565,17
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH4,Northeastern,37,Amnat Charoen,TS,Times,A,Annual,2566,40
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,53,Uttaradit,TS,Times,A,Annual,2542,40
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,53,Uttaradit,TS,Times,A,Annual,2543,125
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,53,Uttaradit,TS,Times,A,Annual,2544,95
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,53,Uttaradit,TS,Times,A,Annual,2545,133
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,53,Uttaradit,TS,Times,A,Annual,2546,35
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,53,Uttaradit,TS,Times,A,Annual,2547,115
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,53,Uttaradit,TS,Times,A,Annual,2548,135
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,53,Uttaradit,TS,Times,A,Annual,2549,224
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,53,Uttaradit,TS,Times,A,Annual,2550,130
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,53,Uttaradit,TS,Times,A,Annual,2551,82
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,53,Uttaradit,TS,Times,A,Annual,2552,65
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,53,Uttaradit,TS,Times,A,Annual,2553,56
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,53,Uttaradit,TS,Times,A,Annual,2554,25
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,53,Uttaradit,TS,Times,A,Annual,2555,48
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,53,Uttaradit,TS,Times,A,Annual,2556,53
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,53,Uttaradit,TS,Times,A,Annual,2557,41
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,53,Uttaradit,TS,Times,A,Annual,2558,43
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,53,Uttaradit,TS,Times,A,Annual,2559,60
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,53,Uttaradit,TS,Times,A,Annual,2560,46
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,53,Uttaradit,TS,Times,A,Annual,2561,39
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,53,Uttaradit,TS,Times,A,Annual,2562,57
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,53,Uttaradit,TS,Times,A,Annual,2563,52
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,53,Uttaradit,TS,Times,A,Annual,2564,29
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,53,Uttaradit,TS,Times,A,Annual,2565,28
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,53,Uttaradit,TS,Times,A,Annual,2566,32
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,38,Bueng Kan,RAI,Rai,A,Annual,2542,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,38,Bueng Kan,RAI,Rai,A,Annual,2543,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,38,Bueng Kan,RAI,Rai,A,Annual,2544,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,38,Bueng Kan,RAI,Rai,A,Annual,2545,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,38,Bueng Kan,RAI,Rai,A,Annual,2546,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,38,Bueng Kan,RAI,Rai,A,Annual,2547,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,38,Bueng Kan,RAI,Rai,A,Annual,2548,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,38,Bueng Kan,RAI,Rai,A,Annual,2549,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,38,Bueng Kan,RAI,Rai,A,Annual,2550,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,38,Bueng Kan,RAI,Rai,A,Annual,2551,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,38,Bueng Kan,RAI,Rai,A,Annual,2552,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,38,Bueng Kan,RAI,Rai,A,Annual,2553,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,38,Bueng Kan,RAI,Rai,A,Annual,2554,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,38,Bueng Kan,RAI,Rai,A,Annual,2555,112
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,38,Bueng Kan,RAI,Rai,A,Annual,2556,1069
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,38,Bueng Kan,RAI,Rai,A,Annual,2557,127
